"itemid","name","image","description","price","stock","module","info1","info2","info3","info4","input_needed","can_use_item","delete_after_use","catid","status","itemlimit"
"548","Arresto Momentum","migrated/Hechizos____Hechizos_Basicos____Arresto_Momentum.png","Este hechizo disminuye rápidamente la velocidad de un objetivo en movimiento.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"549","Atabraquium","migrated/Hechizos____Hechizos_Basicos____Atabraquium.png","Este hechizo ata firmemente las manos del objetivo.","140","999","0","0","0","0","0","0","0","0","21","0","0"
"550","Atmosférico","migrated/Hechizos____Hechizos_Basicos____Atmosferico.png","Este encantamiento permite simular un clima atmosférico al interior de una edificación.","275","999","0","0","0","0","0","0","0","0","21","0","0"
"551","Aureum Filum","migrated/Hechizos____Hechizos_Basicos____Aureum_Filum.png","Invoca una madeja de hilo dorado que se desenrolla y guía al mago hacia la salida de algún lugar o una ubicación específica que no puede hallar. No funciona en lugares protegidos o sellados con magia. Creación <a href=""https://www.hogwartsrol.com/t70583p1","250","999","0","0","0","0","0","0","0","0","21","0","0"
"552","Avifors","migrated/Hechizos____Hechizos_Basicos____Avifors.png","Este hechizo de transformación convierte los objetos inanimados en aves.","80","999","0","0","0","0","0","0","0","0","21","0","0"
"553","Bauleo","migrated/Hechizos____Hechizos_Basicos____Bauleo.png","Hechizo para empacar baúles, bolsos y maletas de manera organizada y eficiente. Creación <a href=""https://www.hogwartsrol.com/t55743-creacion-magica-bauleo-paolo-blanc"">aquí</a>","120","999","0","0","0","0","0","0","0","0","21","0","0"
"554","Calvorio","migrated/Hechizos____Hechizos_Basicos____Calvorio.png","Hechizo de la calvicie, hace caer el pelo de la víctima dejándola calva por un período corto de tiempo. Creación <a href=""https://www.hogwartsrol.com/t68839-creacion-magica-calvorio-atwood-ottis"">aquí</a>.","150","999","0","0","0","0","0","0","0","0","21","0","0"
"555","Cave Inimicum","migrated/Hechizos____Hechizos_Basicos____Cave_Inimicum.png","Este hechizo de protección se puede usar en un área para mantener alejados a los enemigos.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"556","Clavus","migrated/Hechizos____Hechizos_Basicos____Clavus.png","Crea y lanza un set de agujas, alfileres, clavos y otros similares objetos punzantes para uso básico y cotidiano como colocar anuncios, colgar cuadros, entre otros. Creación <a href=""https://www.hogwartsrol.com/t88081-creacion-magica-clavus-jin-vernon#458","120","999","0","0","0","0","0","0","0","0","21","0","0"
"557","Colloportus","migrated/Hechizos____Hechizos_Basicos____Colloportus.png","Es un hechizo que se utiliza para bloquear o sellar puertas de modo que no se pueden abrir manualmente. Puede ser burlado por Alohomora.","180","999","0","0","0","0","0","0","0","0","21","0","0"
"558","Colovaria","migrated/Hechizos____Hechizos_Basicos____Colovaria.png","Encantamiento que se usa para cambiar el color del objetivo al color que uno desee, puede aplicarse en personas, animales y objetos. En personas y animales el efecto dura 60 minutos, en objetos inanimados es por tiempo indefinido o hasta que se vuelva a l","200","999","0","0","0","0","0","0","0","0","21","0","0"
"559","Confractus Praesidium","migrated/Hechizos____Hechizos_Basicos____Confractus_Praesidium.png","Este hechizo produce un potente rayo blanco azulado desde la punta de la varita que permite romper escudos mágicos que protegen áreas.","220","999","0","0","0","0","0","0","0","0","21","0","0"
"560","Contigit Eam","migrated/Hechizos____Hechizos_Basicos____Contigit_Eam.png","Este encantamiento crea una barrera invisible alrededor de un lugar, que repele cualquier cosa o ser vivo que intente traspasar la barrera.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"561","Corporis Mutatio","migrated/Hechizos____Hechizos_Basicos____Corporis_Mutatio.png","Permite por 24 horas realizar una doble transformación de los involucrados, haciendo que luzcan físicamente igual a la persona de con quien realizaron el hechizo; para realizar el hechizo ambas personas deben tomarse con la mano no dominante, juntar sus f","400","999","0","0","0","0","0","0","0","0","21","0","0"
"562","Criminalis in Ruinam","migrated/Hechizos____Hechizos_Basicos____Criminalis_in_Ruinam.png","Este encantamiento defensivo genera una cascada de agua mágica que cancela todos los encantamientos y maldiciones que toca.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"563","Crinus muto","migrated/Hechizos____Hechizos_Basicos____Crinus_muto.png","Este hechizo de transformación de alta complejidad permite cambiar el color y estilo del cabello de una persona.","280","999","0","0","0","0","0","0","0","0","21","0","0"
"564","Deletrius","migrated/Hechizos____Hechizos_Basicos____Deletrius.png","Este encantamiento es usado para desintegrar o desaparecer ciertas cosas, como la sombra del último hechizo usado con la varita.","250","999","0","0","0","0","0","0","0","0","21","0","0"
"565","Dementia","migrated/Hechizos____Hechizos_Basicos____Dementia.png","Hechizo que induce a una pesadilla y muestra así los peores miedos y sentimientos negativos de una persona mientras se encuentra dormida. De usarse de manera repetitiva puede terminar volviéndola loca, Creación <a href=""https://www.hogwartsrol.com/t53170-","200","999","0","0","0","0","0","0","0","0","21","0","0"
"566","Desilusionador","migrated/Hechizos____Hechizos_Basicos____Desilusionador.png","Oculta un objetivo, mimetizándolo con el entorno, puede ser un ser vivo o no.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"567","Duro","migrated/Hechizos____Hechizos_Basicos____Duro.png","Encantamiento endurecedor que permite convertir los objetos inanimados en piedra o formar una capa de roca sobre su superficie. Creación <a href=""https://www.hogwartsrol.com/t72720-creacion-magica-duro-lucas-kyle"">aquí.</a>","180","999","0","0","0","0","0","0","0","0","21","0","0"
"568","Erectus","migrated/Hechizos____Hechizos_Basicos____Erectus.png","Este hechizo permite enderezar objetos, y es ideal para armar carpas y toldos. Creación <a href=""https://www.hogwartsrol.com/t59783-creacion-magica-erectus-lancelot-nael"">aquí</a>","120","999","0","0","0","0","0","0","0","0","21","0","0"
"569","Evocador","migrated/Hechizos____Hechizos_Basicos____Evocador.png","Se emplea para hacer aparecer algo. Es más difícil que un hechizo desvanecedor.","120","999","0","0","0","0","0","0","0","0","21","0","0"
"570","Exsugendo Poculum","migrated/Hechizos____Hechizos_Basicos____Exsugendo_Poculum.png","Hechizo que lanzado sobre uno mismo u otra persona provoca la aparición de ventosas en las extremidades, otorgando la posibilidad de trepar paredes. El efecto solo dura una hora y permite hacerlo en alturas no superiores a siete metros.. Creación <a href=","250","999","0","0","0","0","0","0","0","0","21","0","0"
"571","Extensión Indetectable","migrated/Hechizos____Hechizos_Basicos____Extension_Indetectable.png","Encantamiento de complicada realización, que permite aumentar la capacidad de objetos como bolsos, sin que además esto influya notablemente en el peso.","350","999","0","0","0","0","0","0","0","0","21","0","0"
"572","Extracción de Memoria","migrated/Hechizos____Hechizos_Basicos____Extraccion_de_Memoria.png","Hechizo que requiere basta concentración para realizarse, se usa para extraer recuerdos únicos y específicos de la propia mente y colocarlos en un pensadero o un matraz para almacenarlos o si se desea volver a ver el recuerdo. Para ello se debe realizar l","0","0","0","0","0","0","0","0","0","0","21","0","0"
"573","Fermaportus","migrated/Hechizos____Hechizos_Basicos____Fermaportus.png","Cierra o sella una puerta mágicamente. No puede ser burlado por Alohomora.","125","999","0","0","0","0","0","0","0","0","21","0","0"
"574","Fianto duris","migrated/Hechizos____Hechizos_Basicos____Fianto_duris.png","Este encantamiento defensivo permite, en conjunto con otros hechizos de protección, invocar una enorme barrera mágica alrededor de una gran edificación.","0","0","0","0","0","0","0","0","0","0","21","0","0"
"575","Fidelius","migrated/Hechizos____Hechizos_Basicos____Fidelius.png","Este poderoso y complejo encantamiento esconde completamente una ubicación determinada en la mente de un individuo, conocido como Guardián Secreto; este individuo es el único que puede revelar la información que se le ha confiado a otros.","350","999","0","0","0","0","0","0","0","0","21","0","0"
"576","Finestra","migrated/Hechizos____Hechizos_Basicos____Finestra.png","Conjuro que rompe el cristal de una ventana objetivo y lo vuelve polvo, permitiendo caminar por encima sin que las piezas rotas puedan hacer daño. Creación <a href=""hhttps://www.hogwartsrol.com/t74402-creacion-magica-finestra-jin-eferon#390780"">aquí</a>","140","999","0","0","0","0","0","0","0","0","21","0","0"
"577","Finite Incantatem","migrated/Hechizos____Hechizos_Basicos____Finite_Incantatem.png","Finaliza los efectos de encantamientos o hechizos. También puede ser utilizado como <i>Finite</i>.","300","999","0","0","0","0","0","0","0","0","21","0","0"
"578","Flagrate","migrated/Hechizos____Hechizos_Basicos____Flagrate.png","Crea líneas de fuego de la punta de la varita, que pueden ser usadas para formar figuras en el aire y marcar objetos.","130","999","0","0","0","0","0","0","0","0","21","0","0"
"579","Fregotego","migrated/Hechizos____Hechizos_Basicos____Fregotego.png","Hechizo que sirve para limpiar cosas.","90","999","0","0","0","0","0","0","0","0","21","0","0"
"580","Fumos","migrated/Hechizos____Hechizos_Basicos____Fumos.png","Este hechizo genera una pantalla de humo desde la punta de la varita.","120","999","0","0","0","0","0","0","0","0","21","0","0"
"581","Geminio","migrated/Hechizos____Hechizos_Basicos____Geminio.png","Permite copiar un objeto y multiplicarlo tantas veces como desee el usuario. Los objetos duplicados suelen ser de menor valor que los originales.","200","999","0","0","0","0","0","0","0","0","21","0","0"
"582","Hallucinatio Locorum","migrated/Hechizos____Hechizos_Basicos____Hallucinatio_Locorum.png","Permite crear la ilusión sobre un lugar en específico, haciéndolo lucir completamente diferente, estos lugares pueden ser interiores o exteriores, el alcance visual es de 200 metros aparentemente (no se modifica el espacio disponible). Creación <a href=""h","300","999","0","0","0","0","0","0","0","0","21","0","0"
"583","Herbivicus","migrated/Hechizos____Hechizos_Basicos____Herbivicus.png","Encantamiento que provoca el crecimiento de las plantas, es más lento cuando se utiliza en árboles o algún otra planta de gran tamaño. Aplica también para las plantas que florezcan. Creación <a href=""https://www.hogwartsrol.com/t48802p10-creacion-magica-h","200","999","0","0","0","0","0","0","0","0","21","0","0"
"584","Homenum Revelio","migrated/Hechizos____Hechizos_Basicos____Homenum_Revelio.png","Detecta presencia humana. Sirve, por ejemplo, para descubrir a quienes usaban capa de invisibilidad.","230","999","0","0","0","0","0","0","0","0","21","0","0"
"585","Homorphus","migrated/Hechizos____Hechizos_Basicos____Homorphus.png","Con este hechizo se puede recuperar la forma humana de los licántropos y veelas que estén convertidos en lobo o arpías. Sus efectos ocasionan que el objetivo suelte un gemido lastimero durante su transformación a su forma humana. Este proceso no cura ni e","250","999","0","0","0","0","0","0","0","0","21","0","0"
"586","Illegibilus","migrated/Hechizos____Hechizos_Basicos____Illegibilus.png","Este hechizo vuelve ilegible un texto específico distorsionando las letras o borrándolas. Usado para confundir y esconder información que no desea ser revelada.. Creación <a href=""https://www.hogwartsrol.com/t81797-creacion-magica-illegibilus-jin-darius#4","150","999","0","0","0","0","0","0","0","0","21","0","0"
"587","Impervius","migrated/Hechizos____Hechizos_Basicos____Impervius.png","Este encantamiento hace impermeable al objetivo contra líquidos -como el agua de lluvia- y permite repeler en menor medida algunos objetos sólidos.","130","999","0","0","0","0","0","0","0","0","21","0","0"
"588","Induere Dedicationis","migrated/Hechizos____Hechizos_Basicos____Induere_Dedicationis.png","Encanta la ropa normal usada por el mago para que, en caso de que cambie de forma, ésta se funda con el cuerpo y no se rompa. Al regresar a su forma homínida conservará la ropa a la que se le haya aplicado el hechizo. Ideal para animagos, licántropos, vee","200","999","0","0","0","0","0","0","0","0","21","0","0"
"589","Induere Vestem","migrated/Hechizos____Hechizos_Basicos____Induere_Vestem.png","Convierte la indumentaria que lleves en ese momento en la que tu estés pensando. Requiere concentración. También puedes cambiar la ropa de otros. (muy útil para una fiesta de disfraces) Creación <a href=""https://www.hogwartsrol.com/t28501-creacion-magica-","220","999","0","0","0","0","0","0","0","0","21","0","0"
"590","Inpulsa Hauriendum","migrated/Hechizos____Hechizos_Basicos____Inpulsa_Hauriendum.png","Encanta el calzado del portador, sin cambiar sus propiedades físicas, para adaptarlo a todo tipo de superficies sin que haya dificultad al paso. Creación <a href=""https://www.hogwartsrol.com/t99317p10-camara-de-la-creacion-magica-inpulsa-hauriendum-neria-","200","999","0","0","0","0","0","0","0","0","21","0","0"
"591","Juramento Inquebrantable","migrated/Hechizos____Hechizos_Basicos____Juramento_Inquebrantable.png","Es necesario un enlace. El procedimiento es el siguiente:","300","999","0","0","0","0","0","0","0","0","21","0","0"
"592","Lacarnum inflamarae","migrated/Hechizos____Hechizos_Basicos____Lacarnum_inflamarae.png","Este hechizo dispara una pequeña bola de llamas desde la punta de la varita. Ideal para encender hogueras.","120","999","0","0","0","0","0","0","0","0","21","0","0"
"593","Lapifors","migrated/Hechizos____Hechizos_Basicos____Lapifors.png","Hechizo que sirve para transformar objetos pequeños en conejos; este conejo se puede manipular mediante magia.","140","999","0","0","0","0","0","0","0","0","21","0","0"
"594","Lavabantur","migrated/Hechizos____Hechizos_Basicos____Lavabantur.png","Este hechizo encanta los platos sucios para que se laven a sí mismos.","80","999","0","0","0","0","0","0","0","0","21","0","0"
"595","Lectio Astral","migrated/Hechizos____Hechizos_Basicos____Lectio_Astral.png","Encanta los ojos del portador para poder leer a una velocidad vertiginosa cualquier soporte cuyo contenido esté en la lengua que el mago domine con fluidez o que esté familiarizado con ella. Creación <a href=""https://www.hogwartsrol.com/t81703-creacion-ma","180","999","0","0","0","0","0","0","0","0","21","0","0"
